"","English_Name","Genus","Species","treatment","Author","Pub_Year","Journal","Class","Order","Collection_Location","Study_Type","Distribution","Calcification","Life_stage","Life_stage_category","Class.1","Order.1","Extracted_from","Comments","Response_variable","rate_or_biomass","response_type","response_type_2","Effect.of.treatment","Study_Duration","Study_Duration_Units","citation.details","response","SE_response","LCI_response","UCI_response","unit_response","sample_size","pH","uatm","omega.ar","DIC._umol_kg.1","ppm.CO2","CO2","salinity","temperature","oxygen_in_orig_units","orig_oxygen_units","oxygen","unit_conversion_citation","treatment_var","treatment_name_or_other_details","comments","extraction.method","study_design","study","lowerSE","upperSE","rec_lowerSE","rec_upperSE","recentered_response","max_response","log_rel_response","log_rel_upperSE","log_rel_lowerSE","log_SE_response_for_resampling","rel_response","rel_upperSE","rel_lowerSE","SE_response_for_resampling","treat_value"
"195","Dungeness crab","Cancer","magister","temperature","Gutermtuh and Armstrong",1989,"Journal of Experimental Marine Biology and Ecology","Malacostraca","Decapoda","Grays Harbour Washington","Single species lab study (one species in paper)","","Makes CaCO3","1+ juvenile","adult or juvenile","Malacostraca","Decapoda","google scholar","","oxygen consumption","rate","metabolic rate","consumption","positive",1,"Days","Fig.2",935.2112676,57.04225352,NA,NA,"umol g-1 h-1",87,NA,"",NA,NA,NA,NA,27,18,NA,"",NA,"","temperature","","","webplotdigitizer","multi-level anova","Gutermtuh and Armstrong 1989 Dungeness crab 1+ juvenile oxygen consumption temperature",878.16901408,992.25352112,878.16901408,992.25352112,935.2112676,935.2112676,0,0.0592061818615118,-0.062933384355451,0.0592061818615118,1,1.06099397590278,0.939006024097223,0.0609939759027771,18
"196","Dungeness crab","Cancer","magister","temperature","Gutermtuh and Armstrong",1989,"Journal of Experimental Marine Biology and Ecology","Malacostraca","Decapoda","Grays Harbour Washington","Single species lab study (one species in paper)","","Makes CaCO3","1st juvenile","propagule","Malacostraca","Decapoda","google scholar","","oxygen consumption","rate","metabolic rate","consumption","positive",1,"Days","Fig.2",269.7183099,25.35211268,NA,NA,"umol g-1 h-1",193,NA,"",NA,NA,NA,NA,27,6,NA,"",NA,"","temperature","","","webplotdigitizer","multi-level anova","Gutermtuh and Armstrong 1989 Dungeness crab 1st juvenile oxygen consumption temperature",244.36619722,295.07042258,244.36619722,295.07042258,269.7183099,909.8591549,-1.21591169497796,-1.12607576423611,-1.31462190421217,0.0898359307418457,0.2964396285375,0.324303405632524,0.268575851442477,0.0278637770950234,6
"197","Dungeness crab","Cancer","magister","temperature","Gutermtuh and Armstrong",1989,"Journal of Experimental Marine Biology and Ecology","Malacostraca","Decapoda","Grays Harbour Washington","Single species lab study (one species in paper)","","Makes CaCO3","1st juvenile","propagule","Malacostraca","Decapoda","google scholar","","oxygen consumption","rate","metabolic rate","consumption","positive",1,"Days","Fig.2",257.0422535,22.18309859,NA,NA,"umol g-1 h-1",193,NA,"",NA,NA,NA,NA,27,10,NA,"",NA,"","temperature","","","webplotdigitizer","multi-level anova","Gutermtuh and Armstrong 1989 Dungeness crab 1st juvenile oxygen consumption temperature",234.85915491,279.22535209,234.85915491,279.22535209,257.0422535,909.8591549,-1.26404933080974,-1.18127064331635,-1.35430381903772,0.0827786874933922,0.282507739924044,0.306888544876695,0.258126934971394,0.0243808049526502,10
"198","Dungeness crab","Cancer","magister","temperature","Gutermtuh and Armstrong",1989,"Journal of Experimental Marine Biology and Ecology","Malacostraca","Decapoda","Grays Harbour Washington","Single species lab study (one species in paper)","","Makes CaCO3","1st juvenile","propagule","Malacostraca","Decapoda","google scholar","","oxygen consumption","rate","metabolic rate","consumption","positive",1,"Days","Fig.2",466.1971831,60.21126761,NA,NA,"umol g-1 h-1",193,NA,"",NA,NA,NA,NA,27,14,NA,"",NA,"","temperature","","","webplotdigitizer","multi-level anova","Gutermtuh and Armstrong 1989 Dungeness crab 1st juvenile oxygen consumption temperature",405.98591549,526.40845071,405.98591549,526.40845071,466.1971831,909.8591549,-0.66868112837001,-0.547212379034228,-0.806971344608211,0.121468749335782,0.512383900946997,0.578560371542182,0.446207430351812,0.0661764705951853,14
"199","Dungeness crab","Cancer","magister","temperature","Gutermtuh and Armstrong",1989,"Journal of Experimental Marine Biology and Ecology","Malacostraca","Decapoda","Grays Harbour Washington","Single species lab study (one species in paper)","","Makes CaCO3","1st juvenile","propagule","Malacostraca","Decapoda","google scholar","","oxygen consumption","rate","metabolic rate","consumption","positive",1,"Days","Fig.2",909.8591549,114.084507,NA,NA,"umol g-1 h-1",193,NA,"",NA,NA,NA,NA,27,18,NA,"",NA,"","temperature","","","webplotdigitizer","multi-level anova","Gutermtuh and Armstrong 1989 Dungeness crab 1st juvenile oxygen consumption temperature",795.7746479,1023.9436619,795.7746479,1023.9436619,909.8591549,909.8591549,0,0.118126973713274,-0.133973772587724,0.118126973713274,1,1.12538699686166,0.874613003138339,0.125386996861661,18
"200","blue & black rockfish","Sebastes","mystinus","pH","Hamilton et al",2017,"PLoS","","","","Simultaneous multiple species lab study","","no external CaCO3","Juvenile","adult or juvenile","","","google scholar","","aerobic scope","rate","metabolic rate","consumption","",17.5,"weeks","Fig.1",155.0898204,10.47904192,NA,NA,"mg kg-1 hr-1",34,7.87,"546.3",NA,2101.8,NA,546.3,NA,10.82,NA,"",NA,"","CO2","Ambient","","","multi-level anova","Hamilton et al 2017 blue & black rockfish Juvenile aerobic scope CO2",144.61077848,165.56886232,144.61077848,165.56886232,155.0898204,155.0898204,0,0.0653827592693812,-0.0699585886143861,0.0653827592693812,1,1.06756756757454,0.932432432425462,0.0675675675745382,546.3
"201","blue & black rockfish","Sebastes","mystinus","pH","Hamilton et al",2017,"PLoS","","","","Simultaneous multiple species lab study","","no external CaCO3","Juvenile","adult or juvenile","","","google scholar","","aerobic scope","rate","metabolic rate","consumption","",17.5,"weeks","Fig.1",146.7065868,25.1497006,NA,NA,"mg kg-1 hr-1",34,7.74,"749",NA,2157.3,NA,749,NA,10.62,NA,"",NA,"","CO2","Moderate","","","multi-level anova","Hamilton et al 2017 blue & black rockfish Juvenile aerobic scope CO2",121.5568862,171.8562874,121.5568862,171.8562874,146.7065868,155.0898204,-0.0555698515969509,0.102654153651193,-0.2436220831469,0.158224005248144,0.945945945527705,1.10810810765501,0.783783783400396,0.162162162127309,749
"202","blue & black rockfish","Sebastes","mystinus","pH","Hamilton et al",2017,"PLoS","","","","Simultaneous multiple species lab study","","no external CaCO3","Juvenile","adult or juvenile","","","google scholar","","aerobic scope","rate","metabolic rate","consumption","",17.5,"weeks","Fig.1",152.994012,20.95808383,NA,NA,"mg kg-1 hr-1",34,7.49,"1898.9",NA,2259.2,NA,1898.9,NA,10.58,NA,"",NA,"","CO2","High","","","multi-level anova","Hamilton et al 2017 blue & black rockfish Juvenile aerobic scope CO2",132.03592817,173.95209583,132.03592817,173.95209583,152.994012,155.0898204,-0.0136056521617712,0.114775514454148,-0.160930366876092,0.12838116661592,0.986486486381926,1.12162162146652,0.851351351297329,0.135135135084598,1898.9
"203","blue & black rockfish","Sebastes","mystinus","pH","Hamilton et al",2017,"PLoS","","","","Simultaneous multiple species lab study","","no external CaCO3","Juvenile","adult or juvenile","","","google scholar","","aerobic scope","rate","metabolic rate","consumption","",17.5,"weeks","Fig.1",132.0359281,12.5748503,NA,NA,"mg kg-1 hr-1",34,7.32,"2803.6",NA,2338,NA,2803.6,NA,10.7,NA,"",NA,"","CO2","Extreme","","","multi-level anova","Hamilton et al 2017 blue & black rockfish Juvenile aerobic scope CO2",119.4610778,144.6107784,119.4610778,144.6107784,132.0359281,155.0898204,-0.160930367406251,-0.0699585891675953,-0.261013826003095,0.0909717782386558,0.851351350845977,0.932432431909632,0.770270269782323,0.0810810810636544,2803.6
"204","blue & black rockfish","Sebastes","mystinus","pH","Hamilton et al",2017,"PLoS","","","","Simultaneous multiple species lab study","","no external CaCO3","Juvenile","adult or juvenile","","","google scholar","","Lateralization","information","movement","ability_productivity_growth_survival","",10,"weeks","Fig.1",28.05970149,7.76119403,NA,NA,"lateralization index",33,7.87,"546.3",NA,2101.8,NA,546.3,NA,10.82,NA,"",NA,"","CO2","Ambient","used absolute lateralization","","multi-level anova","Hamilton et al 2017 blue & black rockfish Juvenile Lateralization CO2",20.29850746,35.82089552,20.29850746,35.82089552,28.05970149,28.05970149,0,0.244196960535801,-0.323787077135825,0.244196960535801,1,1.27659574471118,0.723404255288818,0.276595744711182,546.3
"205","blue & black rockfish","Sebastes","mystinus","pH","Hamilton et al",2017,"PLoS","","","","Simultaneous multiple species lab study","","no external CaCO3","Juvenile","adult or juvenile","","","google scholar","","Lateralization","information","movement","ability_productivity_growth_survival","",10,"weeks","Fig.1",7.76119403,14.92537313,NA,NA,"lateralization index",33,7.74,"749",NA,2157.3,NA,749,NA,10.62,NA,"",NA,"","CO2","Moderate","used absolute lateralization","","multi-level anova","Hamilton et al 2017 blue & black rockfish Juvenile Lateralization CO2",-7.1641791,22.68656716,0.01,22.68656716,7.76119403,28.05970149,-1.28519824413887,-0.212561442077458,-7.93950462233069,1.07263680206141,0.276595744711182,0.808510638222046,0.00035638297875563,0.531914893510865,749
"206","blue & black rockfish","Sebastes","mystinus","pH","Hamilton et al",2017,"PLoS","","","","Simultaneous multiple species lab study","","no external CaCO3","Juvenile","adult or juvenile","","","google scholar","","Lateralization","information","movement","ability_productivity_growth_survival","",10,"weeks","Fig.1",1.791044776,13.13432836,NA,NA,"lateralization index",33,7.49,"1898.9",NA,2259.2,NA,1898.9,NA,10.58,NA,"",NA,"","CO2","High","used absolute lateralization","","multi-level anova","Hamilton et al 2017 blue & black rockfish Juvenile Lateralization CO2",-11.343283584,14.925373136,0.01,14.925373136,1.791044776,28.05970149,-2.75153531301819,-0.631271776639432,-7.93950462233069,2.12026353637876,0.0638297872355591,0.531914893724694,0.00035638297875563,0.468085106489135,1898.9
"207","blue & black rockfish","Sebastes","mystinus","pH","Hamilton et al",2017,"PLoS","","","","Simultaneous multiple species lab study","","no external CaCO3","Juvenile","adult or juvenile","","","google scholar","","Lateralization","information","movement","ability_productivity_growth_survival","",10,"weeks","Fig.1",10.74626866,8.955223881,NA,NA,"lateralization index",33,7.32,"2803.6",NA,2338,NA,2803.6,NA,10.7,NA,"",NA,"","CO2","Extreme","used absolute lateralization","","multi-level anova","Hamilton et al 2017 blue & black rockfish Juvenile Lateralization CO2",1.791044779,19.701492541,1.791044779,19.701492541,10.74626866,28.05970149,-0.959775843417913,-0.353640039966031,-2.75153531134319,0.606135803451881,0.382978723555908,0.702127659769341,0.063829787342474,0.319148936213434,2803.6
"208","blue & black rockfish","Sebastes","mystinus","pH","Hamilton et al",2017,"PLoS","","","","Simultaneous multiple species lab study","","no external CaCO3","Juvenile","adult or juvenile","","","google scholar","","maximum swimming velocity","rate","movement","ability_productivity_growth_survival","",8,"weeks","Fig.1",6.368263473,0.233532934,NA,NA,"BL s-1",30,7.87,"546.3",NA,2101.8,NA,546.3,NA,10.82,NA,"",NA,"","CO2","Ambient","","","multi-level anova","Hamilton et al 2017 blue & black rockfish Juvenile maximum swimming velocity CO2",6.134730539,6.601796407,6.134730539,6.601796407,6.368263473,6.637724551,-0.041442394439873,-0.00542742177881898,-0.0788030613800586,0.036014972661054,0.959404600789075,0.994587280065036,0.924221921513115,0.0351826792759603,546.3
"209","blue & black rockfish","Sebastes","mystinus","pH","Hamilton et al",2017,"PLoS","","","","Simultaneous multiple species lab study","","no external CaCO3","Juvenile","adult or juvenile","","","google scholar","","maximum swimming velocity","rate","movement","ability_productivity_growth_survival","",8,"weeks","Fig.1",6.637724551,0.28742515,NA,NA,"BL s-1",30,7.74,"749",NA,2157.3,NA,749,NA,10.62,NA,"",NA,"","CO2","Moderate","","","multi-level anova","Hamilton et al 2017 blue & black rockfish Juvenile maximum swimming velocity CO2",6.350299401,6.925149701,6.350299401,6.925149701,6.637724551,6.637724551,0,0.042390452657725,-0.0442672550980824,0.042390452657725,1,1.04330175917841,0.956698240821593,0.0433017591784066,749
"210","blue & black rockfish","Sebastes","mystinus","pH","Hamilton et al",2017,"PLoS","","","","Simultaneous multiple species lab study","","no external CaCO3","Juvenile","adult or juvenile","","","google scholar","","maximum swimming velocity","rate","movement","ability_productivity_growth_survival","",8,"weeks","Fig.1",6.494011976,0.179640719,NA,NA,"BL s-1",30,7.49,"1898.9",NA,2259.2,NA,1898.9,NA,10.58,NA,"",NA,"","CO2","High","","","multi-level anova","Hamilton et al 2017 blue & black rockfish Juvenile maximum swimming velocity CO2",6.314371257,6.673652695,6.314371257,6.673652695,6.494011976,6.637724551,-0.0218886988121497,0.00539812381254362,-0.0499410292296865,0.0272868226246934,0.978349120410797,1.00541271993496,0.951285520886629,0.0270635995241678,1898.9
"211","blue & black rockfish","Sebastes","mystinus","pH","Hamilton et al",2017,"PLoS","","","","Simultaneous multiple species lab study","","no external CaCO3","Juvenile","adult or juvenile","","","google scholar","","maximum swimming velocity","rate","movement","ability_productivity_growth_survival","",8,"weeks","Fig.1",5.95508982,0.233532934,NA,NA,"BL s-1",30,7.32,"2803.6",NA,2338,NA,2803.6,NA,10.7,NA,"",NA,"","CO2","Extreme","","","multi-level anova","Hamilton et al 2017 blue & black rockfish Juvenile maximum swimming velocity CO2",5.721556886,6.188622754,5.721556886,6.188622754,5.95508982,6.637724551,-0.108522930838007,-0.0700566500292212,-0.148528265431144,0.0384662808087858,0.897158321988948,0.932341001264908,0.861975642712987,0.0351826792759602,2803.6
"212","copper & quillback rockfish","Sebastes","caurinus","pH","Hamilton et al",2017,"PLoS","","","","Simultaneous multiple species lab study","","no external CaCO3","Juvenile","adult or juvenile","","","google scholar","","aerobic scope","rate","metabolic rate","consumption","",15.5,"weeks","Fig.1",272.4550898,35.62874251,NA,NA,"mg kg-1 hr-1",29,7.87,"546.3",NA,2101.8,NA,546.3,NA,10.82,NA,"",NA,"","CO2","Ambient","","","multi-level anova","Hamilton et al 2017 copper & quillback rockfish Juvenile aerobic scope CO2",236.82634729,308.08383231,236.82634729,308.08383231,272.4550898,272.4550898,0,0.122898136315663,-0.140146631733498,0.122898136315663,1,1.13076923076076,0.869230769239239,0.130769230760761,546.3
"213","copper & quillback rockfish","Sebastes","caurinus","pH","Hamilton et al",2017,"PLoS","","","","Simultaneous multiple species lab study","","no external CaCO3","Juvenile","adult or juvenile","","","google scholar","","aerobic scope","rate","metabolic rate","consumption","",15.5,"weeks","Fig.1",255.6886228,35.62874251,NA,NA,"mg kg-1 hr-1",29,7.74,"749",NA,2157.3,NA,749,NA,10.62,NA,"",NA,"","CO2","Moderate","","","multi-level anova","Hamilton et al 2017 copper & quillback rockfish Juvenile aerobic scope CO2",220.05988029,291.31736531,220.05988029,291.31736531,255.6886228,272.4550898,-0.0635134054696147,0.066939482888992,-0.213574099993946,0.130452888358607,0.938461538698698,1.06923076945946,0.807692307937937,0.130769230760761,749
"214","copper & quillback rockfish","Sebastes","caurinus","pH","Hamilton et al",2017,"PLoS","","","","Simultaneous multiple species lab study","","no external CaCO3","Juvenile","adult or juvenile","","","google scholar","","aerobic scope","rate","metabolic rate","consumption","",15.5,"weeks","Fig.1",152.994012,27.24550898,NA,NA,"mg kg-1 hr-1",29,7.49,"1898.9",NA,2259.2,NA,1898.9,NA,10.58,NA,"",NA,"","CO2","High","","","multi-level anova","Hamilton et al 2017 copper & quillback rockfish Juvenile aerobic scope CO2",125.74850302,180.23952098,125.74850302,180.23952098,152.994012,272.4550898,-0.57707500907591,-0.413187154005755,-0.77318988795209,0.163887855070156,0.561538461668335,0.661538461668335,0.461538461668335,0.1,1898.9
"215","copper & quillback rockfish","Sebastes","caurinus","pH","Hamilton et al",2017,"PLoS","","","","Simultaneous multiple species lab study","","no external CaCO3","Juvenile","adult or juvenile","","","google scholar","","aerobic scope","rate","metabolic rate","consumption","",15.5,"weeks","Fig.1",125.748503,33.53293413,NA,NA,"mg kg-1 hr-1",29,7.32,"2803.6",NA,2338,NA,2803.6,NA,10.7,NA,"",NA,"","CO2","Extreme","","","multi-level anova","Hamilton et al 2017 copper & quillback rockfish Juvenile aerobic scope CO2",92.21556887,159.28143713,92.21556887,159.28143713,125.748503,272.4550898,-0.773189888111137,-0.536801110067834,-1.08334481637883,0.236388778043303,0.461538461594928,0.584615384674675,0.338461538515182,0.123076923079746,2803.6
"216","copper & quillback rockfish","Sebastes","caurinus","pH","Hamilton et al",2017,"PLoS","","","","Simultaneous multiple species lab study","","no external CaCO3","Juvenile","adult or juvenile","","","google scholar","","Lateralization","information","movement","ability_productivity_growth_survival","",10,"weeks","Fig.1",5.970149254,7.164179104,NA,NA,"lateralization index",29,7.87,"546.3",NA,2101.8,NA,546.3,NA,10.82,NA,"",NA,"","CO2","Ambient","used absolute lateralization","","multi-level anova","Hamilton et al 2017 copper & quillback rockfish Juvenile Lateralization CO2",-1.19402985,13.134328358,0.01,13.134328358,5.970149254,34.62686567,-1.75785791745996,-0.969400557156599,-8.14980003121007,0.788457360303361,0.172413793119382,0.379310344839536,0.000288793103461969,0.206896551720155,546.3
